[2026-05-15 08:58:22] [INFO] Payment processing started for request: {"student_id":"507","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:47:09] [SUCCESS] Payment transaction committed successfully for student 717. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:48:54] [INFO] Payment processing started for request: {"student_id":"186","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:48:54] [INFO] Payment validation passed for student 186. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:48:54] [INFO] Database transaction started for student 186 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:48:54] [SUCCESS] Payment record created: ID 5276, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:48:54] [INFO] Synchronized tbl_student_fee_allocation for student 186 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:48:54] [INFO] Payment transaction log created for payment ID: 5276 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:48:54] [SUCCESS] Payment transaction committed successfully for student 186. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [INFO] Payment processing started for request: {"student_id":"2119","amount":"95440","payment_mode":"cheque"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [INFO] Payment validation passed for student 2119. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [INFO] Database transaction started for student 2119 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [INFO] Generating receipt number - Student: 2119, Fee Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [SUCCESS] Payment record created: ID 5277, Receipt: 256, Component: school_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [INFO] Synchronized tbl_student_fee_allocation for student 2119 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [INFO] Generating receipt number - Student: 2119, Fee Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [SUCCESS] Payment record created: ID 5278, Receipt: 325, Component: trust_facilities_fee | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [INFO] Synchronized tbl_student_fee_allocation for student 2119 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [INFO] Generating receipt number - Student: 2119, Fee Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [SUCCESS] Payment record created: ID 5279, Receipt: 307, Component: tuition_fee_part2 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [INFO] Synchronized tbl_student_fee_allocation for student 2119 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [INFO] Payment transaction log created for payment ID: 5277 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:01] [SUCCESS] Payment transaction committed successfully for student 2119. Receipt No: 256, 325, 307 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:19] [INFO] Payment processing started for request: {"student_id":"3327","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:19] [INFO] Payment validation passed for student 3327. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:19] [INFO] Database transaction started for student 3327 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:19] [SUCCESS] Payment record created: ID 5280, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:19] [INFO] Synchronized tbl_student_fee_allocation for student 3327 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:19] [INFO] Payment transaction log created for payment ID: 5280 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:19] [SUCCESS] Payment transaction committed successfully for student 3327. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:47] [INFO] Payment processing started for request: {"student_id":"110","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:47] [INFO] Payment validation passed for student 110. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:47] [INFO] Database transaction started for student 110 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:47] [SUCCESS] Payment record created: ID 5281, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:47] [INFO] Synchronized tbl_student_fee_allocation for student 110 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:47] [INFO] Payment transaction log created for payment ID: 5281 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:49:47] [SUCCESS] Payment transaction committed successfully for student 110. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:08] [INFO] Payment processing started for request: {"student_id":"2634","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:08] [INFO] Payment validation passed for student 2634. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:08] [INFO] Database transaction started for student 2634 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:08] [SUCCESS] Payment record created: ID 5282, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:08] [INFO] Synchronized tbl_student_fee_allocation for student 2634 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:08] [INFO] Payment transaction log created for payment ID: 5282 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:08] [SUCCESS] Payment transaction committed successfully for student 2634. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:34] [INFO] Payment processing started for request: {"student_id":"1101","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:34] [INFO] Payment validation passed for student 1101. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:34] [INFO] Database transaction started for student 1101 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:34] [SUCCESS] Payment record created: ID 5283, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:34] [INFO] Synchronized tbl_student_fee_allocation for student 1101 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:34] [INFO] Payment transaction log created for payment ID: 5283 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:50:34] [SUCCESS] Payment transaction committed successfully for student 1101. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:01] [INFO] Payment processing started for request: {"student_id":"2659","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:01] [INFO] Payment validation passed for student 2659. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:01] [INFO] Database transaction started for student 2659 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:01] [SUCCESS] Payment record created: ID 5284, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:01] [INFO] Synchronized tbl_student_fee_allocation for student 2659 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:01] [INFO] Payment transaction log created for payment ID: 5284 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:01] [SUCCESS] Payment transaction committed successfully for student 2659. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:41] [INFO] Payment processing started for request: {"student_id":"150","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:41] [INFO] Payment validation passed for student 150. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:41] [INFO] Database transaction started for student 150 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:41] [SUCCESS] Payment record created: ID 5285, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:41] [INFO] Synchronized tbl_student_fee_allocation for student 150 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:41] [INFO] Payment transaction log created for payment ID: 5285 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:51:41] [SUCCESS] Payment transaction committed successfully for student 150. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:52:22] [INFO] Payment processing started for request: {"student_id":"454","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:52:22] [INFO] Payment validation passed for student 454. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:52:22] [INFO] Database transaction started for student 454 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:52:22] [SUCCESS] Payment record created: ID 5286, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:52:22] [INFO] Synchronized tbl_student_fee_allocation for student 454 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:52:22] [INFO] Payment transaction log created for payment ID: 5286 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:52:22] [SUCCESS] Payment transaction committed successfully for student 454. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:03] [INFO] Payment processing started for request: {"student_id":"3435","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:03] [INFO] Payment validation passed for student 3435. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:03] [INFO] Database transaction started for student 3435 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:03] [SUCCESS] Payment record created: ID 5287, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:03] [INFO] Synchronized tbl_student_fee_allocation for student 3435 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:03] [INFO] Payment transaction log created for payment ID: 5287 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:03] [SUCCESS] Payment transaction committed successfully for student 3435. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:29] [INFO] Payment processing started for request: {"student_id":"647","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:29] [INFO] Payment validation passed for student 647. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:29] [INFO] Database transaction started for student 647 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:29] [SUCCESS] Payment record created: ID 5288, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:29] [INFO] Synchronized tbl_student_fee_allocation for student 647 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:29] [INFO] Payment transaction log created for payment ID: 5288 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:29] [SUCCESS] Payment transaction committed successfully for student 647. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:58] [INFO] Payment processing started for request: {"student_id":"3331","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:58] [INFO] Payment validation passed for student 3331. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:58] [INFO] Database transaction started for student 3331 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:58] [SUCCESS] Payment record created: ID 5289, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:58] [INFO] Synchronized tbl_student_fee_allocation for student 3331 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:58] [INFO] Payment transaction log created for payment ID: 5289 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:53:58] [SUCCESS] Payment transaction committed successfully for student 3331. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:27] [INFO] Payment processing started for request: {"student_id":"3430","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:27] [INFO] Payment validation passed for student 3430. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:27] [INFO] Database transaction started for student 3430 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:27] [SUCCESS] Payment record created: ID 5290, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:27] [INFO] Synchronized tbl_student_fee_allocation for student 3430 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:27] [INFO] Payment transaction log created for payment ID: 5290 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:27] [SUCCESS] Payment transaction committed successfully for student 3430. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:52] [INFO] Payment processing started for request: {"student_id":"933","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:52] [INFO] Payment validation passed for student 933. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:52] [INFO] Database transaction started for student 933 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:52] [SUCCESS] Payment record created: ID 5291, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:52] [INFO] Synchronized tbl_student_fee_allocation for student 933 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:52] [INFO] Payment transaction log created for payment ID: 5291 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:54:52] [SUCCESS] Payment transaction committed successfully for student 933. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:32] [INFO] Payment processing started for request: {"student_id":"1030","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:32] [INFO] Payment validation passed for student 1030. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:32] [INFO] Database transaction started for student 1030 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:32] [SUCCESS] Payment record created: ID 5292, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:32] [INFO] Synchronized tbl_student_fee_allocation for student 1030 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:32] [INFO] Payment transaction log created for payment ID: 5292 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:32] [SUCCESS] Payment transaction committed successfully for student 1030. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:57] [INFO] Payment processing started for request: {"student_id":"609","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:57] [INFO] Payment validation passed for student 609. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:57] [INFO] Database transaction started for student 609 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:57] [SUCCESS] Payment record created: ID 5293, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:57] [INFO] Synchronized tbl_student_fee_allocation for student 609 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:57] [INFO] Payment transaction log created for payment ID: 5293 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:55:57] [SUCCESS] Payment transaction committed successfully for student 609. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:24] [INFO] Payment processing started for request: {"student_id":"2981","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:24] [INFO] Payment validation passed for student 2981. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:24] [INFO] Database transaction started for student 2981 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:24] [SUCCESS] Payment record created: ID 5294, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:24] [INFO] Synchronized tbl_student_fee_allocation for student 2981 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:24] [INFO] Payment transaction log created for payment ID: 5294 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:24] [SUCCESS] Payment transaction committed successfully for student 2981. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:49] [INFO] Payment processing started for request: {"student_id":"3157","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:49] [INFO] Payment validation passed for student 3157. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:49] [INFO] Database transaction started for student 3157 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:49] [SUCCESS] Payment record created: ID 5295, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:49] [INFO] Synchronized tbl_student_fee_allocation for student 3157 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:49] [INFO] Payment transaction log created for payment ID: 5295 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:56:49] [SUCCESS] Payment transaction committed successfully for student 3157. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:17] [INFO] Payment processing started for request: {"student_id":"3427","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:17] [INFO] Payment validation passed for student 3427. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:17] [INFO] Database transaction started for student 3427 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:17] [SUCCESS] Payment record created: ID 5296, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:17] [INFO] Synchronized tbl_student_fee_allocation for student 3427 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:17] [INFO] Payment transaction log created for payment ID: 5296 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:17] [SUCCESS] Payment transaction committed successfully for student 3427. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:39] [INFO] Payment processing started for request: {"student_id":"3142","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:39] [INFO] Payment validation passed for student 3142. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:39] [INFO] Database transaction started for student 3142 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:39] [SUCCESS] Payment record created: ID 5297, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:39] [INFO] Synchronized tbl_student_fee_allocation for student 3142 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:39] [INFO] Payment transaction log created for payment ID: 5297 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:57:39] [SUCCESS] Payment transaction committed successfully for student 3142. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:04] [INFO] Payment processing started for request: {"student_id":"864","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:04] [INFO] Payment validation passed for student 864. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:04] [INFO] Database transaction started for student 864 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:04] [SUCCESS] Payment record created: ID 5298, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:04] [INFO] Synchronized tbl_student_fee_allocation for student 864 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:04] [INFO] Payment transaction log created for payment ID: 5298 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:04] [SUCCESS] Payment transaction committed successfully for student 864. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:46] [INFO] Payment processing started for request: {"student_id":"1319","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:46] [INFO] Payment validation passed for student 1319. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:46] [INFO] Database transaction started for student 1319 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:46] [SUCCESS] Payment record created: ID 5299, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:46] [INFO] Synchronized tbl_student_fee_allocation for student 1319 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:46] [INFO] Payment transaction log created for payment ID: 5299 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:58:46] [SUCCESS] Payment transaction committed successfully for student 1319. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:59:09] [INFO] Payment processing started for request: {"student_id":"296","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:59:09] [INFO] Payment validation passed for student 296. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:59:09] [INFO] Database transaction started for student 296 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:59:09] [SUCCESS] Payment record created: ID 5300, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:59:09] [INFO] Synchronized tbl_student_fee_allocation for student 296 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:59:09] [INFO] Payment transaction log created for payment ID: 5300 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 16:59:09] [SUCCESS] Payment transaction committed successfully for student 296. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 17:00:44] [INFO] Payment processing started for request: {"student_id":"1084","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 17:00:44] [INFO] Payment validation passed for student 1084. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 17:00:44] [INFO] Database transaction started for student 1084 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 17:00:44] [SUCCESS] Payment record created: ID 5301, Receipt: 0, Component: hostel_security | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 17:00:44] [INFO] Synchronized tbl_student_fee_allocation for student 1084 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 17:00:44] [INFO] Payment transaction log created for payment ID: 5301 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 17:00:44] [SUCCESS] Payment transaction committed successfully for student 1084. Receipt No:  | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-15 17:01:27] [INFO] Payment processing started for request: {"student_id":"152","amount":"10000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
